config,mode,unshrunk_gain,unshrunk_wins,unshrunk_worst,global_alpha,global_shrink_gain,global_shrink_ci,global_shrink_wins,global_shrink_worst,lono_alpha_mean,lono_shrink_gain,lono_shrink_ci,lono_shrink_wins,lono_shrink_worst
sigmoid_k8_hp|ridge=0.001|rank=16,full,1.0497941895541119,5,5.758968804091107,2.0,1.0976649579174271,"[-0.0772021569107135, 1.8371001018285746]",5,9.977730444772295,2.0,1.0976649579174271,"[0.12846261600188993, 1.8371001018285746]",5,9.977730444772295
sigtanh_k8_hp|ridge=0.001|rank=full,full,1.0497015576052457,5,5.8999680355569515,2.0,1.0974913253782959,"[0.07910484593092922, 1.8591156501413402]",5,10.227322781661437,2.0,1.0974913253782959,"[0.13807009037028228, 1.9293854019432524]",5,10.227322781661437
sigtanh_k4_hp|ridge=1e-08|rank=2,full,1.0747772530766657,5,2.8721444188515384,2.0,1.1427000265393166,"[0.3740585733910187, 2.1457020904442503]",5,4.249151690564605,1.9182101564139187,1.0969865478081748,"[0.38110835436043256, 1.8702960446080668]",5,4.249151690564605
sigmoid_k8_hp|ridge=1e-08|rank=4,full,1.0482935102272333,7,6.571098541525421,2.0,1.0951941490606618,"[-0.02091574779975036, 1.9696441962068352]",7,11.615277622176377,2.0,1.0951941490606618,"[0.11817699394010314, 2.0330936770388903]",7,11.615277622176377
sigmoid_k8_hp|ridge=1e-05|rank=4,full,1.0482713555158225,7,6.567661208545447,2.0,1.0951511360258703,"[0.09977947440539495, 2.000492668279895]",7,11.60885368420037,2.0,1.0951511360258703,"[0.24586037691403423, 2.013918189011992]",7,11.60885368420037
tanh_k8_hp|ridge=1e-08|rank=16,full,1.0483476500773385,5,5.941071411444622,2.0,1.0947435271457653,"[0.0612844791348897, 1.891422169131206]",5,10.330775948458705,2.0,1.0947435271457653,"[0.14162115272570477, 1.8707951916170582]",5,10.330775948458705
tanh_k8_hp|ridge=1e-05|rank=16,full,1.0483464346736369,5,5.940233269834307,2.0,1.0947427441251394,"[0.13543460310493155, 1.8870399710307115]",5,10.329226429220624,2.0,1.0947427441251394,"[0.15241899454350236, 1.8869287432143589]",5,10.329226429220624
tanh_k8_hp|ridge=0.001|rank=16,full,1.0482256117086173,5,5.85862939047438,2.0,1.09465771291566,"[0.23053750666877576, 1.8730597553982735]",5,10.178246017746591,2.0,1.09465771291566,"[0.001609821481404833, 1.8402046221382662]",5,10.178246017746591
tanh_k8_hp|ridge=1e-08|rank=full,full,1.048230451369784,5,5.829160424707932,2.0,1.094346116872097,"[0.27366809883365667, 1.8542257721710111]",5,10.102013514192322,2.0,1.094346116872097,"[0.13724310327930553, 1.8746243330889276]",5,10.102013514192322
tanh_k8_hp|ridge=1e-05|rank=full,full,1.048229216413876,5,5.828322423701909,2.0,1.0943452938291416,"[0.06172419282025305, 1.8744965066514754]",5,10.100464315058217,2.0,1.0943452938291416,"[0.13242745248885118, 1.8837570159019241]",5,10.100464315058217
tanh_k8_hp|ridge=0.001|rank=full,full,1.0481064471778032,5,5.746729659613989,2.0,1.0942562824925555,"[0.15941313400691545, 1.867328049856416]",5,9.949509928800003,2.0,1.0942562824925555,"[0.14254134117320488, 1.9279550124703728]",5,9.949509928800003
sigmoid_k8_hp|ridge=0.001|rank=4,full,1.0462184823023406,7,6.250243113998254,2.0,1.0911528888570619,"[0.13531121669749338, 1.8566186057294045]",7,11.014150994989366,2.0,1.0911528888570619,"[0.1529684878540686, 1.9588288943039422]",7,11.014150994989366
sigtanh_k2_hp|ridge=1e-08|rank=full,cf4,1.0625498570665637,4,1.087309621751214,2.0,1.114243993353035,"[0.3564415402339597, 1.8489655497537265]",4,1.18999510933577,1.9407944971960074,1.0903018670481537,"[0.4048288519649381, 1.7225854554219726]",4,1.18999510933577
sigtanh_k8_hp|ridge=0.001|rank=16,full,1.044931936745984,5,5.565187796675316,2.0,1.0883346709074002,"[0.24274875490424241, 1.8089390046943807]",5,9.62789522120401,2.0,1.0883346709074002,"[0.3328667969126074, 1.895805615745484]",5,9.62789522120401
sigtanh_k8_hp|ridge=0.001|rank=8,full,1.0432072575612787,5,5.645565508160717,2.0,1.0853031995089009,"[0.22854218783098074, 1.9376498918202778]",5,9.799619345474149,2.0,1.0853031995089009,"[0.21986608684378448, 1.8138597068624063]",5,9.799619345474149
sigtanh_k8_hp|ridge=0.1|rank=16,full,1.0419635727488818,5,4.0389638852550025,2.0,1.083503344091879,"[0.3172434328652554, 1.7321309147602395]",5,6.74045004098297,2.0,1.083503344091879,"[0.31087148706437, 1.882900254407234]",5,6.74045004098297
sigtanh_k8_hp|ridge=0.1|rank=full,full,1.0417342898794744,5,3.954337646188221,2.0,1.082873263362123,"[0.32945936144264215, 1.72955308155025]",5,6.567060930729481,2.0,1.082873263362123,"[0.323425858256165, 1.707698599528616]",5,6.567060930729481
tanh_k8_hp|ridge=0.1|rank=16,full,1.041029926993317,5,2.920129090625708,2.0,1.082783205667499,"[0.2883792887223356, 1.7195729133500621]",5,4.613161908491697,2.0,1.082783205667499,"[0.3025997420237592, 1.7148159293732548]",5,4.613161908491697
harm_k8_d6_8_10|ridge=1|rank=16,full,1.0431898563777278,6,6.40720443744999,2.0,1.081583566460673,"[0.3824862380969059, 1.6188700317337874]",6,11.21497803475701,2.0,1.081583566460673,"[0.46241895117486376, 1.6290177270170938]",6,11.21497803475701
tanh_k8_hp|ridge=0.1|rank=full,full,1.0402429565854316,4,2.7860950242105638,2.0,1.0809737863558055,"[0.35479579729033794, 1.6692412176817948]",4,4.340463657163854,2.0,1.0809737863558055,"[0.40518362264874236, 1.6638715964407726]",4,4.340463657163854
harm_k8_d6_8_10|ridge=1|rank=full,full,1.0428721929532048,6,6.3768689684758835,2.0,1.0808824497455853,"[0.41788479365327796, 1.6205449281059978]",6,11.15390916433695,2.0,1.0808824497455853,"[0.4683838210064851, 1.6779543988815426]",6,11.15390916433695
harm_k8_d6_8|ridge=1|rank=full,full,1.0415186501190776,6,5.033986938682987,2.0,1.0801053518531187,"[0.4374649250621628, 1.6393826037105461]",6,8.70217679516893,2.0,1.0801053518531187,"[0.5090616749241296, 1.5421358436667163]",6,8.70217679516893
harm_k8_d6_8|ridge=1|rank=16,full,1.0415186501190776,6,5.033986938682987,2.0,1.0801053518531187,"[0.4725916135595952, 1.639382603710547]",6,8.70217679516893,2.0,1.0801053518531187,"[0.4964845487624284, 1.5966153165386068]",6,8.70217679516893
sigtanh_k8_hp|ridge=0.001|rank=4,full,1.040308298337328,5,4.792355752229228,2.0,1.0797200427561582,"[0.3789131869995918, 1.8095654543324047]",5,8.105412681668582,2.0,1.0797200427561582,"[0.40424321325165385, 1.6802923814968742]",5,8.105412681668582
harm_k8_d6_8_10|ridge=1|rank=8,full,1.041402837750348,6,6.304494086069726,2.0,1.0778482753742957,"[0.41424548469532485, 1.6550606545641893]",6,11.016147946357274,2.0,1.0778482753742957,"[0.4646049771894033, 1.585082954892858]",6,11.016147946357274
sigtanh_k4_hp|ridge=1e-08|rank=8,full,1.0640454675047624,4,2.1212931033880813,2.0,1.1149910705464503,"[0.4529271061659798, 1.8722959779803223]",4,2.7117191954261846,1.912105955570538,1.0776166484614522,"[0.5681697977935191, 1.6381194835909938]",4,2.7117191954261846
harm_k8_d6_8|ridge=1|rank=8,full,1.0398154377415607,6,5.0787227946768905,2.0,1.0765272346039887,"[0.5053909141253936, 1.5550716040906662]",6,8.793629651594236,2.0,1.0765272346039887,"[0.4840088536234732, 1.5824932220257484]",6,8.793629651594236
sigtanh_k8_hp|ridge=0.1|rank=4,full,1.0380665094743247,6,4.298278304694012,2.0,1.0758223729596166,"[0.3259152959473728, 1.7615917000013654]",6,7.293513638808743,2.0,1.0758223729596166,"[0.3310612929285226, 1.8512937291773608]",6,7.293513638808743
sigmoid_k8_hp|ridge=1e-08|rank=8,full,1.0395766532269348,6,6.369726047426456,2.0,1.0757528341612805,"[0.35696773134968124, 1.7989975806486778]",5,11.200753670795706,2.0,1.0757528341612805,"[0.31199654483092415, 1.6940009447331275]",5,11.200753670795706
sigmoid_k8_hp|ridge=1e-05|rank=8,full,1.03956052777116,6,6.366452110959162,2.0,1.075723986634844,"[0.30319846993251476, 1.8050876328714525]",5,11.19466679562812,2.0,1.075723986634844,"[0.3397179111704728, 1.786536831814696]",5,11.19466679562812
tanh_k8_hp|ridge=0.1|rank=4,full,1.0364799613311528,6,2.9528181023805073,2.0,1.0735259625699196,"[0.3641337302919534, 1.7316083946866068]",6,4.7098673218204326,2.0,1.0735259625699196,"[0.3930457456517655, 1.6522526006223626]",6,4.7098673218204326
harm_k8_d6_8_10|ridge=1|rank=4,full,1.0392068228880889,5,6.550767917383964,2.0,1.07336677935576,"[0.4821517079889865, 1.690842875210273]",5,11.520414128170556,2.0,1.07336677935576,"[0.4178035694926476, 1.6908428752102733]",5,11.520414128170556
tanh_k8_hp|ridge=1e-08|rank=4,full,1.0379218848938432,5,6.094556039319613,2.0,1.0732113117186801,"[0.35461115870684545, 1.686358204570753]",5,10.690392030951543,2.0,1.0732113117186801,"[0.33585584874671853, 1.7595343635612428]",5,10.690392030951543
tanh_k8_hp|ridge=1e-05|rank=4,full,1.0379191797262584,5,6.093656365888099,2.0,1.0732071688804627,"[0.3648748378431899, 1.7253701163434676]",5,10.688712369854086,2.0,1.0732071688804627,"[0.3484400685075757, 1.7493656704684188]",5,10.688712369854086
sigmoid_k8_hp|ridge=0.001|rank=8,full,1.0380717394432664,6,6.0641286788332245,2.0,1.0730452941004383,"[0.4224085859706866, 1.696206510102664]",5,10.631077742343752,2.0,1.0730452941004383,"[0.37818875636198007, 1.7173846670313127]",5,10.631077742343752
tanh_k8_hp|ridge=0.001|rank=4,full,1.0376634207265818,5,6.006147344508873,2.0,1.07281707703422,"[0.3577344707493762, 1.7627637923150594]",5,10.525235748740398,2.0,1.07281707703422,"[0.3533943628360032, 1.8549749787354004]",5,10.525235748740398
tanh_k8_hp|ridge=0.001|rank=8,full,1.0374306798881854,5,5.931064357849449,2.0,1.0719259694332397,"[0.31915807964916243, 1.6484504183753927]",5,10.363165426855115,2.0,1.0719259694332397,"[0.3950746027882519, 1.6751530239135577]",5,10.363165426855115
tanh_k8_hp|ridge=1e-05|rank=8,full,1.0374415896691853,5,6.001994950490707,2.0,1.0717818769619067,"[0.3918265922595682, 1.683688845583477]",5,10.493303200484268,2.0,1.0717818769619067,"[0.4150194114822731, 1.6536906632232005]",5,10.493303200484268
tanh_k8_hp|ridge=1e-08|rank=8,full,1.03744167658883,5,6.002732489557677,2.0,1.0717803101265864,"[0.394240116055803, 1.6837779629954726]",5,10.494656526130921,2.0,1.0717803101265864,"[0.3723966053202473, 1.7630739197524554]",5,10.494656526130921
harm_k8_d6_8_10|ridge=1|rank=2,full,1.0383023274402978,5,6.483220545243978,2.0,1.0716488237804347,"[0.39228996656314974, 1.5918887305220186]",5,11.394404840780348,2.0,1.0716488237804347,"[0.39228996656314996, 1.5319591496290765]",5,11.394404840780348
sigtanh_k8_hp|ridge=0.1|rank=8,full,1.0353008353491273,5,4.390352648208434,2.0,1.0696235666903888,"[0.4583446636179153, 1.6485517518981967]",5,7.474553356523839,2.0,1.0696235666903888,"[0.4809984241463461, 1.6377499429541698]",5,7.474553356523839
tanh_k8_hp|ridge=0.1|rank=8,full,1.0345777461437065,5,3.2175217904919995,2.0,1.0692621832137434,"[0.48005067452606653, 1.6389922905318357]",5,5.235230549926841,2.0,1.0692621832137434,"[0.5246385052595494, 1.6416592929498386]",5,5.235230549926841
harm_k8_d6_8|ridge=1|rank=4,full,1.0363320515587122,5,5.192685203493194,2.0,1.0692312301445268,"[0.5196378378673044, 1.4927686417085182]",5,9.035308250464093,2.0,1.0692312301445268,"[0.5149248734802414, 1.5497758605924323]",5,9.035308250464093
harm_k8_d6_8|ridge=1|rank=2,full,1.0360684756748901,5,5.153982479105366,2.0,1.0687939099939257,"[0.5237442990935954, 1.5265258197953795]",5,8.963285511762553,2.0,1.0687939099939257,"[0.5030618608158807, 1.4789026588447567]",5,8.963285511762553
sigtanh_k4_hp|ridge=1e-08|rank=4,full,1.0665517814628693,4,2.774526704858645,2.0,1.122762946067391,"[0.289254084891819, 2.0797452190983567]",4,4.049844255483694,1.8848981434655068,1.0667634470272782,"[0.46670011992945865, 1.6294120106447643]",4,4.049844255483694
sigmoid_k8_hp|ridge=1e-08|rank=2,full,1.0306879433251828,7,5.778691540148399,2.0,1.058674068236638,"[0.36268379142854185, 1.6543054960328614]",7,10.107871032586528,2.0,1.058674068236638,"[0.43540435518720044, 1.7095691716565566]",7,10.107871032586528
sigmoid_k8_hp|ridge=1e-05|rank=2,full,1.0306783840145224,7,5.7756009194471964,2.0,1.0586576366929672,"[0.41495439696612135, 1.7108244753038007]",7,10.102070028953985,2.0,1.0586576366929672,"[0.3832099404779402, 1.6409132440369214]",7,10.102070028953985
tanh_k4_hp|ridge=0.1|rank=full,full,1.0288978675153952,5,2.261144216151108,2.0,1.057706678717399,"[0.543288963250831, 1.5526160353623184]",5,3.4603379380316133,2.0,1.057706678717399,"[0.4405707805098673, 1.587488454047773]",5,3.4603379380316133
sigmoid_k8_hp|ridge=0.001|rank=2,full,1.029782632110295,7,5.490916523317721,2.0,1.0571014275202473,"[0.3827523609106764, 1.6540522210550073]",7,9.566396466794332,2.0,1.0571014275202473,"[0.4225900935361286, 1.5805508653453477]",7,9.566396466794332
harm_k2_d6_8_10|ridge=0.1|rank=full,cf4,1.0368928444682564,4,4.2226767911092296,2.0,1.0699007908810165,"[0.47513605571170514, 1.7332398573218395]",4,7.28356859338157,1.9499511495598938,1.0568555485712543,"[0.5000530132459892, 1.6795355398209395]",4,7.28356859338157
harm_k4_d6_8|ridge=1|rank=8,full,1.028979076591879,7,3.362738462235671,2.0,1.0567732534057932,"[0.53643545514781, 1.4769616240222696]",7,5.6174464844986,2.0,1.0567732534057932,"[0.6133387258360794, 1.4769616240222694]",7,5.6174464844986
harm_k4_d6_8|ridge=1|rank=full,full,1.028979076591879,7,3.362738462235671,2.0,1.0567732534057932,"[0.5854460773728378, 1.4757782756130817]",7,5.6174464844986,2.0,1.0567732534057932,"[0.6304390097514427, 1.4916867170288697]",7,5.6174464844986
sigmoid_k8_hp|ridge=0.1|rank=16,full,1.0289163962887622,5,2.091364465370715,2.0,1.0567234892791342,"[0.5714128502785373, 1.4669711692139396]",5,2.9427455464065533,2.0,1.0567234892791342,"[0.6195297997813759, 1.5369881358210131]",5,2.9427455464065533
harm_k4_d6_8|ridge=1|rank=4,full,1.0283718552249805,7,3.4498156141883567,2.0,1.0555415276721432,"[0.626757339322032, 1.427680286794394]",7,5.793318004231425,2.0,1.0555415276721432,"[0.5905209224300713, 1.4287103816593478]",7,5.793318004231425
sigmoid_k8_hp|ridge=0.1|rank=full,full,1.028208131055599,5,2.03256461207492,2.0,1.0551234880060685,"[0.625800860501208, 1.4978286281363968]",5,2.8214773692887047,2.0,1.0551234880060685,"[0.6305671252435132, 1.5007608362584983]",5,2.8214773692887047
tanh_k8_hp|ridge=0.1|rank=2,full,1.0275835780190488,7,2.936528524499755,2.0,1.0549072157435186,"[0.5245298155732742, 1.5528762232147202]",7,4.6778411291276765,2.0,1.0549072157435186,"[0.4790109192987001, 1.6230191621438843]",7,4.6778411291276765
tanh_k8_hp|ridge=0.001|rank=2,full,1.0283593321664959,7,6.073620706699126,2.0,1.0540586556005482,"[0.45467955471015387, 1.7190050317774723]",7,10.685806022157474,2.0,1.0540586556005482,"[0.3675536471565028, 1.7132663356430424]",7,10.685806022157474
tanh_k8_hp|ridge=1e-08|rank=2,full,1.0284177653563127,7,6.1995814209102535,2.0,1.0540533587530594,"[0.3924969574373243, 1.7317950983127006]",7,10.927154769201705,2.0,1.0540533587530594,"[0.39500114488978205, 1.7620836384289627]",7,10.927154769201705
tanh_k8_hp|ridge=1e-05|rank=2,full,1.0284171212707163,7,6.19827403253008,2.0,1.0540533341878973,"[0.3501912469060619, 1.726246032158238]",7,10.924648238435557,2.0,1.0540533341878973,"[0.433207424450513, 1.673208776100741]",7,10.924648238435557
harm_k4_d6_8|ridge=1|rank=2,full,1.0275745109752452,7,3.5283769442431616,2.0,1.0540337855112738,"[0.5739583792402704, 1.4980175668569833]",7,5.95857095974365,2.0,1.0540337855112738,"[0.5741896217615922, 1.4902969265856785]",7,5.95857095974365
sigmoid_k8_hp|ridge=0.1|rank=4,full,1.02734078357351,6,2.3572190040324825,2.0,1.05384151188507,"[0.6213383548617368, 1.454840825447747]",6,3.4998164564205205,2.0,1.05384151188507,"[0.5817612217035247, 1.4543882396419507]",6,3.4998164564205205
harm_k4_d6_8_10|ridge=1|rank=full,full,1.027870101080341,7,4.7248203952728645,2.0,1.0536436223980372,"[0.5051037684435955, 1.476700081888034]",6,8.230589342752223,2.0,1.0536436223980372,"[0.502400880477562, 1.5069946375288066]",6,8.230589342752223
sigtanh_k8_hp|ridge=0.1|rank=2,full,1.027298269274577,7,4.10259555517617,2.0,1.0534758370229111,"[0.48380398713700784, 1.5750854894465787]",7,6.917952092818524,2.0,1.0534758370229111,"[0.44989530349380236, 1.5750854894465784]",7,6.917952092818524
sigtanh_k8_hp|ridge=1|rank=16,full,1.026815102083292,4,1.8168459731759437,2.0,1.053436727863455,"[0.6525473252692219, 1.505571383817253]",4,2.4871101630678285,2.0,1.053436727863455,"[0.6540736251114068, 1.505029353170968]",4,2.4871101630678285
sigtanh_k8_hp|ridge=1|rank=full,full,1.0267204630849778,4,1.7613755817428913,2.0,1.0532084344127894,"[0.6732615665953132, 1.511008668014364]",4,2.374486891239112,2.0,1.0532084344127894,"[0.650517010753609, 1.5110086680143653]",4,2.374486891239112
harm_k4_d6_8_10|ridge=1|rank=8,full,1.0275583611601018,7,4.719017260213091,2.0,1.0530090053496943,"[0.561417488831524, 1.5759913517838158]",7,8.21940998447594,2.0,1.0530090053496943,"[0.5040265960559224, 1.5208607084198549]",7,8.21940998447594
harm_k4_d6_8_10|ridge=1|rank=4,full,1.026498620862581,6,4.690193807573261,2.0,1.0508740259226306,"[0.5603030071414246, 1.5058511971687505]",6,8.165102742784372,2.0,1.0508740259226306,"[0.5304033533306995, 1.4667349182059708]",6,8.165102742784372
sigtanh_k4_hp|ridge=0.1|rank=full,full,1.0259481174708178,5,3.4552245067477414,2.0,1.0505978231889468,"[0.5190617405954533, 1.5365669531407227]",5,5.777105271871734,2.0,1.0505978231889468,"[0.49780776674342697, 1.5474698014343535]",5,5.777105271871734
sigtanh_k4_hp|ridge=0.1|rank=16,full,1.02593719128942,5,3.4542366319002116,2.0,1.050574961847919,"[0.49808788446146296, 1.5389117322739518]",5,5.775130044548047,2.0,1.050574961847919,"[0.5191380856152972, 1.5208974133772037]",5,5.775130044548047
sigtanh_k8_hp|ridge=1|rank=4,full,1.0251473228765726,6,1.8636644528506257,2.0,1.0502448904446933,"[0.6182405367558628, 1.4297511496202073]",6,2.5980443628914833,2.0,1.0502448904446933,"[0.5811704299331796, 1.4528729928236022]",6,2.5980443628914833
sigmoid_k4_hp|ridge=0.1|rank=full,full,1.0251062957862775,5,1.8818058822726618,2.0,1.0496019861732016,"[0.6755629476168561, 1.3686708870375968]",5,2.6986947162464006,2.0,1.0496019861732016,"[0.6724243117382331, 1.4446211808549763]",5,2.6986947162464006
harm_k4_d6_8_10|ridge=1|rank=2,full,1.0253071673099643,7,4.730165378541539,2.0,1.0485562185303932,"[0.5220552376498595, 1.570737402196839]",7,8.25254618272974,2.0,1.0485562185303932,"[0.5220552376498595, 1.492394442591579]",7,8.25254618272974
sigtanh_k8_hp|ridge=1|rank=8,full,1.0242211578321156,4,1.7334633375697746,2.0,1.0481247966806762,"[0.6794004942426997, 1.4310333723050257]",4,2.3276178206963767,2.0,1.0481247966806762,"[0.6809592021760746, 1.4230050231704132]",4,2.3276178206963767
sigtanh_k8_hp|ridge=0.001|rank=2,full,1.025022368312518,5,5.093396084517379,2.0,1.047911022565591,"[0.5296648051995724, 1.45242827311285]",5,8.719282453218115,2.0,1.047911022565591,"[0.5464969429365278, 1.5042428943597435]",5,8.719282453218115
tanh_k8_hp|ridge=1|rank=16,full,1.0237253380719964,6,1.3578469483573878,2.0,1.047683338537689,"[0.6390200967468855, 1.5002121175760932]",6,1.6341003916984569,2.0,1.047683338537689,"[0.6060693864034127, 1.4751461247231314]",6,1.6341003916984569
tanh_k4_hp|ridge=0.1|rank=8,full,1.0240246325399904,5,2.2566324400652213,2.0,1.0476077264506298,"[0.4919973778497476, 1.498287274044369]",5,3.4525806596563497,2.0,1.0476077264506298,"[0.5525792159600389, 1.5018136203602568]",5,3.4525806596563497
tanh_k8_hp|ridge=1|rank=full,full,1.0235693764799416,6,1.3450622304071302,2.0,1.0473523253181307,"[0.656325382979335, 1.4445449333239921]",6,1.6083628439625126,2.0,1.0473523253181307,"[0.6420002474773621, 1.4664718191200525]",6,1.6083628439625126
sigmoid_k8_hp|ridge=0.1|rank=8,full,1.023654361032526,5,2.2486444910709027,2.0,1.04593737404042,"[0.6664048061246624, 1.4179843240303325]",5,3.276116145573206,2.0,1.04593737404042,"[0.6436228165094066, 1.4241344946376138]",5,3.276116145573206
sigmoid_k4_hp|ridge=0.001|rank=full,full,1.0244471477107988,5,4.893582985213845,2.0,1.0454659496257006,"[0.5076897671428148, 1.5614948578154024]",5,8.516596106328816,2.0,1.0454659496257006,"[0.41074960218350376, 1.607801320258602]",5,8.516596106328816
sigtanh_k4_hp|ridge=1|rank=16,full,1.0227264165075165,5,1.4836917864016914,2.0,1.0453979034512746,"[0.6559056637166342, 1.4117553681999504]",5,1.9340244892688934,2.0,1.0453979034512746,"[0.6315868122151603, 1.418659635021779]",5,1.9340244892688934
sigtanh_k4_hp|ridge=1|rank=full,full,1.0227262096629568,5,1.4836656033402456,2.0,1.0453974712073677,"[0.6347404388540576, 1.4378776060854734]",5,1.9339721230534408,2.0,1.0453974712073677,"[0.6349139128577813, 1.4918283019801786]",5,1.9339721230534408
harm_k2_d6_8_10|ridge=0.1|rank=4,cf4,1.0347036451035283,4,3.9846867001995037,2.0,1.0653713945544392,"[0.5442625428827796, 1.623723152093295]",4,6.812516800708383,1.9188836882770675,1.0450723583249208,"[0.5236176527030447, 1.6130182772241328]",4,6.812516800708383
sigmoid_k4_hp|ridge=1e-05|rank=full,full,1.0242574668876079,5,5.145577377226717,2.0,1.044688422608696,"[0.4809754025999857, 1.5568454056750667]",5,8.991520513387492,2.0,1.044688422608696,"[0.4132826801920617, 1.5832210782200333]",5,8.991520513387492
sigmoid_k4_hp|ridge=1e-08|rank=full,full,1.024255370946653,5,5.148309206886951,2.0,1.0446797678376973,"[0.41300503819492584, 1.5890752414520415]",5,8.99665828956762,2.0,1.0446797678376973,"[0.4145879692284771, 1.5572755234202749]",5,8.99665828956762
tanh_k8_hp|ridge=1|rank=8,full,1.02206914867321,6,1.4115088804383882,2.0,1.0442962428209694,"[0.6792791359503052, 1.4442157207342454]",6,1.7446416631275026,2.0,1.0442962428209694,"[0.6544532506175579, 1.4576198926465103]",6,1.7446416631275026
sigmoid_k4_hp|ridge=0.1|rank=8,full,1.0221641728290454,5,1.8345453139122316,2.0,1.043582575611746,"[0.681142734203196, 1.3851648402608179]",5,2.609788457962106,2.0,1.043582575611746,"[0.6800114112032829, 1.3964547652192145]",5,2.609788457962106
sigtanh_k8_hp|ridge=1|rank=2,full,1.02185222068544,6,2.110092088479778,2.0,1.0434792044422196,"[0.6314947295185886, 1.4691742302512965]",6,3.095581704999032,2.0,1.0434792044422196,"[0.6512838203492247, 1.5210501469142435]",6,3.095581704999032
tanh_k8_hp|ridge=1|rank=4,full,1.0216086729316853,6,1.3725321551866307,2.0,1.0434691841127193,"[0.6527998250068335, 1.4450233611221956]",6,1.6763652625463215,2.0,1.0434691841127193,"[0.6174044547589872, 1.4310416069543233]",6,1.6763652625463215
sigmoid_k8_hp|ridge=0.1|rank=2,full,1.0222538433630208,7,2.3599800167768494,2.0,1.0434638317956784,"[0.6405308667478906, 1.4280128463442792]",7,3.511111955777721,2.0,1.0434638317956784,"[0.6107096309392837, 1.4502214025385596]",7,3.511111955777721
sigtanh_k4_hp|ridge=0.1|rank=8,full,1.0221668110671913,5,3.4749675938147218,2.0,1.0428450120962791,"[0.553922275051225, 1.5062543529562518]",5,5.818670949177886,2.0,1.0428450120962791,"[0.5475459092876506, 1.5039186614055675]",5,5.818670949177886
sigtanh_k4_hp|ridge=1|rank=8,full,1.0213833075440781,5,1.5227255560821138,2.0,1.042642894019311,"[0.6455708801278873, 1.3444241885927397]",5,2.0130350266071586,2.0,1.042642894019311,"[0.6667252487069919, 1.4513806406617464]",5,2.0130350266071586
tanh_k4_hp|ridge=0.001|rank=full,full,1.0229290951523196,5,5.172710118541999,2.0,1.0424391478947284,"[0.3971658028250075, 1.549885881542491]",5,9.05403259672645,2.0,1.0424391478947284,"[0.4803811276910607, 1.5481363209371495]",5,9.05403259672645
tanh_k4_hp|ridge=0.1|rank=4,full,1.0211148211390872,5,2.1956733416573013,2.0,1.0417592351544482,"[0.6177099965275052, 1.404378332324377]",5,3.339496844756769,2.0,1.0417592351544482,"[0.6068617717350105, 1.3740754954350665]",5,3.339496844756769
tanh_k4_hp|ridge=1e-05|rank=full,full,1.0226415224403855,5,5.253361297968946,2.0,1.041701263925583,"[0.47800629347856505, 1.5409878191566617]",5,9.20561183624652,2.0,1.041701263925583,"[0.49033390197009, 1.5127223273822172]",5,9.20561183624652
tanh_k4_hp|ridge=1e-08|rank=full,full,1.0226385331412526,5,5.254189700755074,2.0,1.0416935839868573,"[0.41823128865373704, 1.577583598048227]",5,9.207167747036104,2.0,1.0416935839868573,"[0.49508944434698265, 1.5409865462788122]",5,9.207167747036104
sigtanh_k4_hp|ridge=0.001|rank=full,full,1.0218950931923922,5,5.058719318702824,2.0,1.0403530197587536,"[0.4874490338638557, 1.5569146774944351]",5,8.836145274479,2.0,1.0403530197587536,"[0.49651493827806026, 1.5568717333102868]",5,8.836145274479
tanh_k4_hp|ridge=1|rank=full,full,1.019815604068945,5,1.0239970973124481,2.0,1.0398136347748796,"[0.6495663420212028, 1.363232977571989]",4,1.0471485421379447,2.0,1.0398136347748796,"[0.6698367789065789, 1.397064308575219]",4,1.0471485421379447
sigmoid_k4_hp|ridge=0.001|rank=8,full,1.0215392336337508,5,4.891999823736259,2.0,1.0395942229767154,"[0.5101228450983705, 1.540057706335031]",5,8.51818101872428,2.0,1.0395942229767154,"[0.4493004199770452, 1.5724603474442163]",5,8.51818101872428
harm_k2_d6_8_10|ridge=1|rank=4,full,1.019812444817444,6,4.236320354567139,2.0,1.0391135376348026,"[0.6472942452494221, 1.3319294195982665]",6,7.3299750752196635,2.0,1.0391135376348026,"[0.6901004245753526, 1.3319534027100763]",6,7.3299750752196635
sigmoid_k4_hp|ridge=1e-05|rank=8,full,1.0213463233221867,5,5.143640858672811,2.0,1.0388167815765756,"[0.4844604664957593, 1.547511156316765]",5,8.992398659374208,2.0,1.0388167815765756,"[0.5000946890080193, 1.5566720908269558]",5,8.992398659374208
sigmoid_k4_hp|ridge=1e-08|rank=8,full,1.0213441965082817,5,5.146369148134745,2.0,1.0388081382060035,"[0.4777360641639418, 1.570106490498977]",5,8.997529355356479,2.0,1.0388081382060035,"[0.4368987085383399, 1.5617817230762236]",5,8.997529355356479
harm_k2_d6_8_10|ridge=1|rank=2,full,1.0196253665502266,6,4.34889539900458,2.0,1.0387911408188977,"[0.673639978371429, 1.3602215112100484]",6,7.561823487690071,2.0,1.0387911408188977,"[0.643394804358899, 1.3603858306576226]",6,7.561823487690071
