network_id,rotation_index,split,order,c2_rel17,c4_rel17,c8_rel17,c12_rel17,cos12_17,late_rel,jack_cv,probe_late_rel_weighted,c17_ratio
5010,2,calibration,natural,1.8788922318142138,0.9173658815114059,0.5995402303028277,0.5673918368918576,0.9351725350583913,0.5673918368918576,0.3099340076956242,0.4666040538492811,0.6407784178934698
5010,2,calibration,reverse,1.3387609598366956,1.4198561359551998,0.5017076495917598,0.2746517999037973,0.9674749781357675,0.2746517999037973,0.3099340076956242,0.29483237484216046,0.6407784178934698
5010,2,calibration,endpoint_interleave,2.4065531426902327,1.1643201407281958,0.6810750672105551,0.6043561033561283,0.7970620703251542,0.6043561033561283,0.3099340076956242,0.5213683142576466,0.6407784178934698
5010,2,calibration,geometry_maximin,1.8788922318142138,0.9173658815114059,0.5995402303028277,0.5673918368918576,0.9351725350583913,0.5673918368918576,0.3099340076956242,0.4666040538492811,0.6407784178934698
5010,2,calibration,bit_reversal,2.4065531426902327,1.5119797145243628,1.283409030594032,0.741001471719585,0.6835746157664944,0.741001471719585,0.3099340076956242,0.6005312836211121,0.6407784178934698
5011,0,calibration,natural,2.08638529888057,1.9383008493265632,1.0467153782826017,1.3279697612831873,0.004310338732456378,1.3279697612831873,0.4045820991280046,1.1555063761659425,0.5292977970639294
5011,0,calibration,reverse,4.585489301166679,4.209917904416329,1.270846720477063,0.6713374377852648,0.7715041237650055,0.6713374377852648,0.4045820991280046,0.8642571853410037,0.5292977970639294
5011,0,calibration,endpoint_interleave,3.3101679898219474,3.108795384111713,2.8933723778444436,0.5655567408136698,0.9333250118862589,0.5655567408136698,0.4045820991280046,0.6952368194806995,0.5292977970639294
5011,0,calibration,geometry_maximin,2.08638529888057,1.9383008493265632,1.0467153782826017,1.3279697612831873,0.004310338732456378,1.3279697612831873,0.4045820991280046,1.1555063761659425,0.5292977970639294
5011,0,calibration,bit_reversal,3.3101679898219474,0.6575237007448027,0.8292803283060981,0.7707559161485737,0.671452139517809,0.7707559161485737,0.4045820991280046,0.8194090967507076,0.5292977970639294
5011,1,calibration,natural,4.017686576175608,3.061149619287199,1.5796233507472772,0.9394439621421812,0.7666245806532944,0.9394439621421812,0.29098470879212757,0.8384682177167924,1.7998625001596877
5011,1,calibration,reverse,2.6530301499593603,2.4687412122697343,1.5874392551618202,0.919376157823138,0.7482103636415025,0.919376157823138,0.29098470879212757,0.894100459060869,1.7998625001596877
5011,1,calibration,endpoint_interleave,3.4902698776889283,2.0431132792094835,1.0944800370847276,1.0906230214700197,0.5800276998796261,1.0906230214700197,0.29098470879212757,0.7371701526116206,1.7998625001596877
5011,1,calibration,geometry_maximin,4.017686576175608,3.061149619287199,1.5796233507472772,0.9394439621421812,0.7666245806532944,0.9394439621421812,0.29098470879212757,0.8384682177167924,1.7998625001596877
